Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q107,2N7002,SOT-23,152.2,-150.1,90.0,top
Q1070,2N7002,SOT-23,310.9,-202.9,270.0,top
Q1071,2N7002,SOT-23,335.7,-204.5,180.0,top
Q1072,2N7002,SOT-23,335.7,-208.2,180.0,top
Q1073,2N7002,SOT-23,265.0,-140.2,180.0,top
Q1074,2N7002,SOT-23,339.9,-204.55,180.0,top
Q1075,2N7002,SOT-23,339.9,-208.2,180.0,top
Q1076,2N7002,SOT-23,285.0,-197.7,270.0,top
Q1077,2N7002,SOT-23,288.7,-197.7,270.0,top
Q1078,2N7002,SOT-23,292.4,-197.7,270.0,top
Q1079,2N7002,SOT-23,296.1,-197.7,270.0,top
Q108,2N7002,SOT-23,156.2,-150.1,90.0,top
Q1080,2N7002,SOT-23,299.8,-197.7,270.0,top
Q1081,2N7002,SOT-23,303.5,-197.7,270.0,top
Q1082,2N7002,SOT-23,307.2,-197.7,270.0,top
Q1083,2N7002,SOT-23,265.0,-143.9,180.0,top
Q1084,2N7002,SOT-23,344.1,-204.5,180.0,top
Q1085,2N7002,SOT-23,344.1,-208.2,180.0,top
Q1086,2N7002,SOT-23,265.0,-147.6,180.0,top
Q1087,2N7002,SOT-23,348.3,-204.5,180.0,top
Q1088,2N7002,SOT-23,348.3,-208.2,180.0,top
Q1089,2N7002,SOT-23,265.0,-151.3,180.0,top
Q109,2N7002,SOT-23,160.2,-150.1,90.0,top
Q1090,2N7002,SOT-23,265.0,-155.0,180.0,top
Q1091,2N7002,SOT-23,285.0,-213.9,270.0,top
Q1092,2N7002,SOT-23,288.7,-213.9,270.0,top
Q1093,2N7002,SOT-23,292.4,-213.9,270.0,top
Q1094,2N7002,SOT-23,296.1,-213.9,270.0,top
Q1095,2N7002,SOT-23,299.8,-213.9,270.0,top
Q1096,2N7002,SOT-23,303.5,-213.9,270.0,top
Q1097,2N7002,SOT-23,307.2,-213.9,270.0,top
Q1098,2N7002,SOT-23,310.9,-213.9,270.0,top
Q1099,2N7002,SOT-23,265.0,-158.7,180.0,top
Q11,2N7002,SOT-23,68.1,-196.3,180.0,top
Q110,2N7002,SOT-23,128.2,-160.1,90.0,top
Q1100,2N7002,SOT-23,285.0,-208.7,270.0,top
Q1101,2N7002,SOT-23,288.7,-208.7,270.0,top
Q1102,2N7002,SOT-23,292.4,-208.7,270.0,top
Q1103,2N7002,SOT-23,296.1,-208.7,270.0,top
Q1104,2N7002,SOT-23,299.8,-208.7,270.0,top
Q1105,2N7002,SOT-23,303.5,-208.7,270.0,top
Q1106,2N7002,SOT-23,307.2,-208.7,270.0,top
Q1107,2N7002,SOT-23,265.0,-162.4,180.0,top
Q1108,2N7002,SOT-23,353.3,-135.0,270.0,top
Q1109,2N7002,SOT-23,362.9,-195.7,0.0,top
Q111,2N7002,SOT-23,140.2,-155.1,90.0,top
Q1110,2N7002,SOT-23,353.35,-147.0,270.0,top
Q1111,2N7002,SOT-23,353.3,-159.0,270.0,top
Q1112,2N7002,SOT-23,362.9,-199.5,0.0,top
Q1113,2N7002,SOT-23,353.3,-171.0,270.0,top
Q1114,2N7002,SOT-23,362.9,-203.3,0.0,top
Q1115,2N7002,SOT-23,363.0,-217.0,180.0,top
Q1116,2N7002,SOT-23,367.3,-187.4,180.0,top
Q1117,2N7002,SOT-23,353.3,-183.0,270.0,top
Q1118,2N7002,SOT-23,362.9,-207.1,0.0,top
Q1119,2N7002,SOT-23,353.3,-195.0,270.0,top
Q112,2N7002,SOT-23,144.2,-155.1,90.0,top
Q1120,2N7002,SOT-23,367.3,-213.3,180.0,top
Q1121,2N7002,SOT-23,363.0,-213.3,180.0,top
Q1122,2N7002,SOT-23,367.4,-207.1,180.0,top
Q1123,2N7002,SOT-23,363.0,-187.4,180.0,top
Q1124,2N7002,SOT-23,363.0,-191.1,180.0,top
Q1125,2N7002,SOT-23,367.4,-203.3,180.0,top
Q1126,2N7002,SOT-23,367.4,-199.5,180.0,top
Q1127,2N7002,SOT-23,318.9,-131.5,180.0,top
Q1128,2N7002,SOT-23,318.9,-135.2,180.0,top
Q1129,2N7002,SOT-23,318.9,-143.5,180.0,top
Q113,2N7002,SOT-23,148.2,-155.1,90.0,top
Q1130,2N7002,SOT-23,318.9,-147.2,180.0,top
Q1131,2N7002,SOT-23,318.9,-155.5,180.0,top
Q1132,2N7002,SOT-23,318.9,-159.2,180.0,top
Q1133,2N7002,SOT-23,318.9,-167.5,180.0,top
Q1134,2N7002,SOT-23,318.9,-171.2,180.0,top
Q1135,2N7002,SOT-23,318.9,-179.5,180.0,top
Q1136,2N7002,SOT-23,318.9,-183.2,180.0,top
Q1137,2N7002,SOT-23,318.9,-191.5,180.0,top
Q1138,2N7002,SOT-23,318.9,-195.2,180.0,top
Q1139,2N7002,SOT-23,323.1,-131.5,180.0,top
Q114,2N7002,SOT-23,152.2,-155.1,90.0,top
Q1140,2N7002,SOT-23,323.1,-135.2,180.0,top
Q1141,2N7002,SOT-23,323.1,-143.5,180.0,top
Q1142,2N7002,SOT-23,323.1,-147.2,180.0,top
Q1143,2N7002,SOT-23,323.1,-155.5,180.0,top
Q1144,2N7002,SOT-23,323.1,-159.2,180.0,top
Q1145,2N7002,SOT-23,323.1,-167.5,180.0,top
Q1146,2N7002,SOT-23,323.1,-171.2,180.0,top
Q1147,2N7002,SOT-23,323.1,-179.5,180.0,top
Q1148,2N7002,SOT-23,323.1,-183.2,180.0,top
Q1149,2N7002,SOT-23,323.1,-191.5,180.0,top
Q115,2N7002,SOT-23,156.2,-155.1,90.0,top
Q1150,2N7002,SOT-23,323.1,-195.2,180.0,top
Q1151,2N7002,SOT-23,327.3,-131.5,180.0,top
Q1152,2N7002,SOT-23,327.3,-135.2,180.0,top
Q1153,2N7002,SOT-23,327.3,-143.5,180.0,top
Q1154,2N7002,SOT-23,327.3,-147.2,180.0,top
Q1155,2N7002,SOT-23,327.3,-155.5,180.0,top
Q1156,2N7002,SOT-23,327.3,-159.2,180.0,top
Q1157,2N7002,SOT-23,327.3,-167.5,180.0,top
Q1158,2N7002,SOT-23,327.3,-171.2,180.0,top
Q1159,2N7002,SOT-23,327.3,-179.5,180.0,top
Q116,2N7002,SOT-23,160.2,-155.1,90.0,top
Q1160,2N7002,SOT-23,327.3,-183.2,180.0,top
Q1161,2N7002,SOT-23,327.3,-191.5,180.0,top
Q1162,2N7002,SOT-23,327.3,-195.2,180.0,top
Q1163,2N7002,SOT-23,331.5,-131.5,180.0,top
Q1164,2N7002,SOT-23,331.5,-135.2,180.0,top
Q1165,2N7002,SOT-23,331.5,-143.5,180.0,top
Q1166,2N7002,SOT-23,331.5,-147.2,180.0,top
Q1167,2N7002,SOT-23,331.5,-155.5,180.0,top
Q1168,2N7002,SOT-23,331.5,-159.2,180.0,top
Q1169,2N7002,SOT-23,331.5,-167.5,180.0,top
Q117,2N7002,SOT-23,192.9,-201.9,90.0,top
Q1170,2N7002,SOT-23,331.5,-171.2,180.0,top
Q1171,2N7002,SOT-23,331.5,-179.5,180.0,top
Q1172,2N7002,SOT-23,331.5,-183.2,180.0,top
Q1173,2N7002,SOT-23,331.5,-191.5,180.0,top
Q1174,2N7002,SOT-23,331.5,-195.2,180.0,top
Q1175,2N7002,SOT-23,335.7,-131.5,180.0,top
Q1176,2N7002,SOT-23,335.7,-135.2,180.0,top
Q1177,2N7002,SOT-23,335.7,-143.5,180.0,top
Q1178,2N7002,SOT-23,335.7,-147.2,180.0,top
Q1179,2N7002,SOT-23,335.7,-155.5,180.0,top
Q118,2N7002,SOT-23,192.9,-196.9,90.0,top
Q1180,2N7002,SOT-23,335.7,-159.2,180.0,top
Q1181,2N7002,SOT-23,335.7,-167.5,180.0,top
Q1182,2N7002,SOT-23,335.7,-171.2,180.0,top
Q1183,2N7002,SOT-23,335.7,-179.5,180.0,top
Q1184,2N7002,SOT-23,335.7,-183.2,180.0,top
Q1185,2N7002,SOT-23,335.7,-191.5,180.0,top
Q1186,2N7002,SOT-23,335.7,-195.2,180.0,top
Q1187,2N7002,SOT-23,339.9,-131.5,180.0,top
Q1188,2N7002,SOT-23,339.9,-135.2,180.0,top
Q1189,2N7002,SOT-23,339.9,-143.5,180.0,top
Q119,2N7002,SOT-23,192.9,-191.9,90.0,top
Q1190,2N7002,SOT-23,339.9,-147.2,180.0,top
Q1191,2N7002,SOT-23,339.9,-155.5,180.0,top
Q1192,2N7002,SOT-23,339.9,-159.2,180.0,top
Q1193,2N7002,SOT-23,339.9,-167.5,180.0,top
Q1194,2N7002,SOT-23,339.9,-171.2,180.0,top
Q1195,2N7002,SOT-23,339.9,-179.5,180.0,top
Q1196,2N7002,SOT-23,339.9,-183.2,180.0,top
Q1197,2N7002,SOT-23,339.9,-191.5,180.0,top
Q1198,2N7002,SOT-23,339.9,-195.2,180.0,top
Q1199,2N7002,SOT-23,344.1,-131.5,180.0,top
Q12,2N7002,SOT-23,68.1,-192.3,180.0,top
Q120,2N7002,SOT-23,192.9,-186.9,90.0,top
Q1200,2N7002,SOT-23,344.1,-135.2,180.0,top
Q1201,2N7002,SOT-23,344.1,-143.5,180.0,top
Q1202,2N7002,SOT-23,344.1,-147.2,180.0,top
Q1203,2N7002,SOT-23,344.1,-155.5,180.0,top
Q1204,2N7002,SOT-23,344.1,-159.2,180.0,top
Q1205,2N7002,SOT-23,344.1,-167.5,180.0,top
Q1206,2N7002,SOT-23,344.1,-171.2,180.0,top
Q1207,2N7002,SOT-23,344.1,-179.5,180.0,top
Q1208,2N7002,SOT-23,344.1,-183.2,180.0,top
Q1209,2N7002,SOT-23,344.1,-191.5,180.0,top
Q121,2N7002,SOT-23,192.9,-180.9,90.0,top
Q1210,2N7002,SOT-23,344.1,-195.2,180.0,top
Q1211,2N7002,SOT-23,348.3,-131.5,180.0,top
