Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q158,2N7002,SOT-23,252.776,-225.5115,180.0,top
Q159,2N7002,SOT-23,257.276,-229.4115,180.0,top
Q16,2N7002,SOT-23,148.1,-356.3,0.0,top
Q160,2N7002,SOT-23,257.276,-225.5115,180.0,top
Q161,2N7002,SOT-23,261.776,-229.4115,180.0,top
Q162,2N7002,SOT-23,261.776,-225.5115,180.0,top
Q163,2N7002,SOT-23,266.276,-229.4115,180.0,top
Q164,2N7002,SOT-23,266.276,-225.5115,180.0,top
Q165,2N7002,SOT-23,270.776,-229.4115,180.0,top
Q166,2N7002,SOT-23,270.776,-225.5115,180.0,top
Q167,2N7002,SOT-23,275.276,-229.4115,180.0,top
Q168,2N7002,SOT-23,275.276,-225.5115,180.0,top
Q169,2N7002,SOT-23,207.776,-237.7115,180.0,top
Q17,2N7002,SOT-23,153.1,-356.3,0.0,top
Q170,2N7002,SOT-23,207.776,-233.8115,180.0,top
Q171,2N7002,SOT-23,212.276,-237.7115,180.0,top
Q172,2N7002,SOT-23,270.0,-261.5,-90.0,top
Q173,2N7002,SOT-23,262.0,-261.5,-90.0,top
Q174,2N7002,SOT-23,254.0,-261.5,-90.0,top
Q175,2N7002,SOT-23,246.0,-261.5,-90.0,top
Q176,2N7002,SOT-23,238.0,-261.5,-90.0,top
Q177,2N7002,SOT-23,230.0,-261.5,-90.0,top
Q178,2N7002,SOT-23,222.0,-261.5,-90.0,top
Q179,2N7002,SOT-23,214.0,-261.5,-90.0,top
Q18,2N7002,SOT-23,158.1,-360.3,0.0,top
Q180,2N7002,SOT-23,206.0,-261.5,-90.0,top
Q181,2N7002,SOT-23,198.0,-261.5,-90.0,top
Q182,2N7002,SOT-23,190.0,-261.5,-90.0,top
Q183,2N7002,SOT-23,182.0,-261.5,-90.0,top
Q184,2N7002,SOT-23,174.0,-261.5,-90.0,top
Q185,2N7002,SOT-23,166.0,-261.5,-90.0,top
Q186,2N7002,SOT-23,158.0,-261.5,-90.0,top
Q187,2N7002,SOT-23,150.0,-261.5,-90.0,top
Q188,2N7002,SOT-23,274.0,-261.5,-90.0,top
Q189,2N7002,SOT-23,266.0,-261.5,-90.0,top
Q19,2N7002,SOT-23,158.1,-356.3,0.0,top
Q190,2N7002,SOT-23,258.0,-261.5,-90.0,top
Q191,2N7002,SOT-23,250.0,-261.5,-90.0,top
Q192,2N7002,SOT-23,242.0,-261.5,-90.0,top
Q193,2N7002,SOT-23,234.0,-261.5,-90.0,top
Q194,2N7002,SOT-23,226.0,-261.5,-90.0,top
Q195,2N7002,SOT-23,218.0,-261.5,-90.0,top
Q196,2N7002,SOT-23,210.0,-261.5,-90.0,top
Q197,2N7002,SOT-23,202.0,-261.5,-90.0,top
Q198,2N7002,SOT-23,194.0,-261.5,-90.0,top
Q199,2N7002,SOT-23,186.0,-261.5,-90.0,top
Q2,2N7002,SOT-23,123.2,-386.7,180.0,top
Q20,2N7002,SOT-23,163.1,-356.3,0.0,top
Q200,2N7002,SOT-23,178.0,-261.5,-90.0,top
Q201,2N7002,SOT-23,170.0,-261.5,-90.0,top
Q202,2N7002,SOT-23,162.0,-261.5,-90.0,top
Q203,2N7002,SOT-23,154.0,-261.5,-90.0,top
Q204,2N7002,SOT-23,270.0,-266.0,-90.0,top
Q205,2N7002,SOT-23,262.0,-266.0,-90.0,top
Q206,2N7002,SOT-23,254.0,-266.0,-90.0,top
Q207,2N7002,SOT-23,246.0,-266.0,-90.0,top
Q208,2N7002,SOT-23,238.0,-266.0,-90.0,top
Q209,2N7002,SOT-23,230.0,-266.0,-90.0,top
Q21,2N7002,SOT-23,158.1,-364.3,0.0,top
Q210,2N7002,SOT-23,222.0,-266.0,-90.0,top
Q211,2N7002,SOT-23,214.0,-266.0,-90.0,top
Q212,2N7002,SOT-23,206.0,-266.0,-90.0,top
Q213,2N7002,SOT-23,198.0,-266.0,-90.0,top
Q214,2N7002,SOT-23,190.0,-266.0,-90.0,top
Q215,2N7002,SOT-23,182.0,-266.0,-90.0,top
Q216,2N7002,SOT-23,174.0,-266.0,-90.0,top
Q217,2N7002,SOT-23,166.0,-266.0,-90.0,top
Q218,2N7002,SOT-23,158.0,-266.0,-90.0,top
Q219,2N7002,SOT-23,150.0,-266.0,-90.0,top
Q22,2N7002,SOT-23,168.1,-360.3,0.0,top
Q220,2N7002,SOT-23,274.0,-266.0,-90.0,top
Q221,2N7002,SOT-23,266.0,-266.0,-90.0,top
Q222,2N7002,SOT-23,258.0,-266.0,-90.0,top
Q223,2N7002,SOT-23,250.0,-266.0,-90.0,top
Q224,2N7002,SOT-23,242.0,-266.0,-90.0,top
Q225,2N7002,SOT-23,234.0,-266.0,-90.0,top
Q226,2N7002,SOT-23,226.0,-266.0,-90.0,top
Q227,2N7002,SOT-23,218.0,-266.0,-90.0,top
Q228,2N7002,SOT-23,210.0,-266.0,-90.0,top
Q229,2N7002,SOT-23,202.0,-266.0,-90.0,top
Q23,2N7002,SOT-23,168.1,-356.3,0.0,top
Q230,2N7002,SOT-23,194.0,-266.0,-90.0,top
Q231,2N7002,SOT-23,186.0,-266.0,-90.0,top
Q232,2N7002,SOT-23,178.0,-266.0,-90.0,top
Q233,2N7002,SOT-23,170.0,-266.0,-90.0,top
Q234,2N7002,SOT-23,162.0,-266.0,-90.0,top
Q235,2N7002,SOT-23,154.0,-266.0,-90.0,top
Q236,2N7002,SOT-23,270.0,-270.5,-90.0,top
Q237,2N7002,SOT-23,262.0,-270.5,-90.0,top
Q238,2N7002,SOT-23,254.0,-270.5,-90.0,top
Q239,2N7002,SOT-23,246.0,-270.5,-90.0,top
Q24,2N7002,SOT-23,173.1,-356.3,0.0,top
Q240,2N7002,SOT-23,238.0,-270.5,-90.0,top
Q241,2N7002,SOT-23,230.0,-270.5,-90.0,top
Q242,2N7002,SOT-23,222.0,-270.5,-90.0,top
Q243,2N7002,SOT-23,214.0,-270.5,-90.0,top
Q244,2N7002,SOT-23,206.0,-270.5,-90.0,top
Q245,2N7002,SOT-23,198.0,-270.5,-90.0,top
Q246,2N7002,SOT-23,190.0,-270.5,-90.0,top
Q247,2N7002,SOT-23,182.0,-270.5,-90.0,top
Q248,2N7002,SOT-23,174.0,-270.5,-90.0,top
Q249,2N7002,SOT-23,166.0,-270.5,-90.0,top
Q25,2N7002,SOT-23,178.1,-368.3,0.0,top
Q250,2N7002,SOT-23,158.0,-270.5,-90.0,top
Q251,2N7002,SOT-23,150.0,-270.5,-90.0,top
Q252,2N7002,SOT-23,274.0,-270.5,-90.0,top
Q253,2N7002,SOT-23,266.0,-270.5,-90.0,top
Q254,2N7002,SOT-23,258.0,-270.5,-90.0,top
Q255,2N7002,SOT-23,250.0,-270.5,-90.0,top
Q256,2N7002,SOT-23,242.0,-270.5,-90.0,top
Q257,2N7002,SOT-23,234.0,-270.5,-90.0,top
Q258,2N7002,SOT-23,226.0,-270.5,-90.0,top
Q259,2N7002,SOT-23,218.0,-270.5,-90.0,top
Q26,2N7002,SOT-23,178.1,-364.3,0.0,top
Q260,2N7002,SOT-23,210.0,-270.5,-90.0,top
Q261,2N7002,SOT-23,202.0,-270.5,-90.0,top
Q262,2N7002,SOT-23,194.0,-270.5,-90.0,top
